OBJECT_NAME,OBJECT_ID,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,EPHEMERIS_TYPE,CLASSIFICATION_TYPE,NORAD_CAT_ID,ELEMENT_SET_NO,REV_AT_EPOCH,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,LABEL
FENGYUN 1C DEB,1999-025ATW,2026-06-24T06:11:01.423104,14.05326989,0.00533228,98.8298,171.827,158.9133,201.425,0,U,30760,999,98940,0.00013864796,1.85e-06,0.0,Debris
FENGYUN 1C DEB,1999-025ATX,2026-06-24T02:18:56.982240,14.36712535,0.00847905,98.9759,114.1289,104.7999,256.2599,0,U,30761,999,518,0.00050532411,1.5040000000000002e-05,0.0,Debris
FENGYUN 1C DEB,1999-025ATY,2026-06-24T05:54:44.178624,13.98347557,0.01991866,98.8858,165.0286,119.3518,259.3248,0,U,30762,999,98342,0.00031130724,4.86e-06,0.0,Debris
FENGYUN 1C DEB,1999-025ATZ,2026-06-24T04:37:26.295744,14.69552619,0.00172711,98.8872,267.2498,46.8869,16.0835,0,U,30763,999,99978,0.0028991312,0.00017231,0.0,Debris
FENGYUN 1C DEB,1999-025AUA,2026-06-23T23:51:45.780768,15.47681583,0.00502909,98.7812,188.5259,218.8122,140.9508,0,U,30764,999,4193,0.00085253031,0.00046412,0.0,Debris
FENGYUN 1C DEB,1999-025AUB,2026-06-24T02:44:43.938816,14.15275773,0.00673436,98.7665,222.9722,19.6509,36.308,0,U,30765,999,99557,0.0004385435299999,8.289999999999999e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AUC,2026-06-24T06:41:36.824352,14.10009279,0.00806459,98.6763,173.7582,245.099,130.6161,0,U,30766,999,65524,0.00047562395,8.220000000000001e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AUE,2026-06-23T23:39:30.725856,14.5065236,0.00242329,98.615,273.8345,226.1546,188.8609,0,U,30768,999,671,0.0014292718,5.588000000000001e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUG,2026-06-24T06:40:09.195744,14.15914274,0.00151194,98.6526,180.794,90.0335,283.238,0,U,30770,999,99646,0.00023043882,4.12e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AUH,2026-06-23T21:39:48.662784,14.46237529,0.00249336,98.91,164.4545,80.4892,279.9114,0,U,30771,999,99853,0.001549402,5.523e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUL,2026-06-24T04:15:52.130016,14.34200975,0.00200402,98.8332,270.8799,185.8021,240.4394,0,U,30802,999,99974,0.0011310538,3.1320000000000005e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUM,2026-06-23T23:21:09.256320,14.12148025,0.0104809999999999,99.2293,218.848,22.7799,95.2458,0,U,30803,999,98725,0.00082510309,1.548e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUN,2026-06-24T04:38:03.052896,14.5538245,0.01826472,98.8752,257.8021,323.7865,89.5486,0,U,30804,999,2285,0.0001467345299999,7.32e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AUP,2026-06-23T20:28:35.611680,14.03294097,0.00745997,98.8014,216.3687,105.4597,68.5986,0,U,30805,999,98668,0.0007809970399999,1.208e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUQ,2026-06-24T00:24:47.217888,13.70814341,0.02666859,99.0184,195.0447,341.8066,45.5442,0,U,30806,999,96343,0.0007104375799999,7.709999999999999e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AUT,2026-06-23T17:10:56.954208,14.30769213,0.00477915,98.7853,270.5416,329.0393,30.7974,0,U,30809,999,99845,0.0009278619699999,2.415e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUU,2026-06-23T21:59:41.572896,14.07043784,0.01745976,98.6703,343.5558,229.295,129.2941,0,U,30810,999,97097,0.0027267606,5.194e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUV,2026-06-22T12:57:17.011008,13.6243484,0.02751518,98.761,198.9305,264.7001,92.2696,0,U,30811,999,95478,0.001077551,1.038e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUY,2026-06-23T23:40:29.923680,14.65674729,0.00294695,99.088,175.9151,6.8181,18.9779,0,U,30814,999,568,0.0016169915,8.803000000000001e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AUZ,2026-06-24T00:20:08.596032,14.84088993,0.00010475,99.3028,6.0256,50.0508,101.5956,0,U,30815,999,602,0.0022096426,0.00018413,0.0,Debris
FENGYUN 1C DEB,1999-025AVA,2026-06-24T03:32:04.323264,14.19175768,0.00517272,98.9012,251.419,219.1266,199.6887,0,U,30816,999,99136,0.0010104975,2.0990000000000004e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AVB,2026-06-24T05:28:34.313088,14.00846111,0.00602605,98.783,163.0526,65.7297,295.0148,0,U,30817,999,98618,0.00014990121,1.86e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVE,2026-06-23T18:16:05.088864,14.2288685,0.00484758,98.6756,272.9498,349.5927,164.1065,0,U,30820,999,99167,0.0008898002199999,1.98e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AVF,2026-06-23T22:58:04.954656,14.50681664,0.00847309,99.1249,338.3146,349.0482,162.3942,0,U,30821,999,1589,0.0002695889499999,1.052e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AVG,2026-06-24T00:13:49.802880,14.11577952,0.0075366,98.7141,202.721,96.5137,293.8532,0,U,30822,999,99428,0.00025198348,4.28e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVH,2026-06-23T08:19:37.077888,14.02774143,0.01319319,98.7889,313.4171,265.9695,123.0799,0,U,30823,999,98734,0.0001155991699999,1.49e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVL,2026-06-23T13:51:49.888800,14.84209987,0.01415968,98.853,35.635,103.6737,287.3475,0,U,30826,999,3145,0.0003659766499999,3.587e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AVM,2026-06-21T23:20:24.438048,14.40897179,0.00419908,99.0121,173.129,339.5945,20.3563,0,U,30827,999,99300,0.0014550993,4.67e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AVN,2026-06-24T01:15:19.566720,14.81321491,0.01944193,98.3862,295.3193,279.6517,78.278,0,U,30828,999,1500,0.00040812225,4.346000000000001e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AVP,2026-06-22T10:29:26.608128,14.08922347,0.00363043,98.7869,166.1897,149.8449,210.4821,0,U,30829,999,99132,0.0001841833399999,2.78e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVQ,2026-06-23T17:20:57.774624,14.12423825,0.00311201,98.7433,163.3204,4.4843,177.2413,0,U,30830,999,99323,0.00018662184,3.03e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVR,2026-06-21T17:10:10.007040,14.31513977,0.00545464,99.3504,344.7394,202.3825,157.4975,0,U,30831,999,67982,0.0002224864299999,5.5e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVT,2026-06-22T17:00:17.360064,14.27184657,0.00324414,99.8654,348.8818,3.7425,356.3989,0,U,30833,999,67149,0.0001808537699999,3.89e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVW,2026-06-22T20:54:50.953248,14.12174119,0.00274311,98.7216,206.5554,61.8358,298.558,0,U,30836,999,64715,0.0002279829,3.77e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVX,2026-06-23T22:28:46.789824,14.14767498,0.00312442,98.6944,161.0207,304.4726,111.0433,0,U,30837,999,99550,0.00021781408,3.78e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AVY,2026-06-24T00:47:53.881728,14.5113514,0.00337355,99.0421,107.8199,307.0132,52.7975,0,U,30838,999,110,0.0016118851,6.393e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWA,2026-06-22T23:43:29.227008,14.62676774,0.02141617,98.0157,184.8633,125.0836,237.0656,0,U,30840,999,75940,0.00039986262,2.779e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWD,2026-06-23T23:34:22.475712,14.52786021,0.01463097,98.8266,261.7624,254.5149,103.9847,0,U,30843,999,2096,0.00010786096,4.49e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AWF,2026-06-24T05:28:38.403264,13.77005101,0.01939924,98.3902,158.1516,106.3333,272.2006,0,U,30845,999,96906,0.00023293929,2.29e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AWG,2026-06-23T07:33:09.331776,14.42563439,0.00539413,99.3257,10.2535,130.6262,48.7956,0,U,30846,999,696,0.0004955365299999,1.6210000000000002e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWH,2026-06-23T22:00:06.400800,14.18412076,0.00652513,98.7482,336.9934,134.3185,19.056,0,U,30847,999,98792,0.0013905448,2.889000000000001e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWJ,2026-06-22T08:53:04.827264,14.35644506,0.0043319,99.0501,22.5895,132.9196,227.5636,0,U,30848,999,56,0.00060675912,1.7210000000000003e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWK,2026-06-23T10:44:52.790208,14.19903143,0.0050433,99.0344,243.3574,174.6689,315.0768,0,U,30849,999,99106,0.0009108678,1.913e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWL,2026-06-23T02:01:39.350208,14.17714002,0.01107035,98.3899,33.8867,1.9099,149.5696,0,U,30850,999,98522,0.001135129,2.415e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWN,2026-06-24T07:26:44.491488,14.10612505,0.00576455,98.7206,192.4492,47.8227,312.7819,0,U,30852,999,99111,0.00031154558,5.219999999999999e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AWS,2026-06-23T23:39:39.453984,14.52475298,0.00793189,98.2044,359.5914,6.6343,144.7105,0,U,30856,999,99325,0.0022632935,9.588e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWT,2026-06-22T23:42:37.956384,14.58186119,0.00401856,98.9715,182.8135,75.9862,284.5797,0,U,30857,999,99519,0.0027773888,0.00012923,0.0,Debris
FENGYUN 1C DEB,1999-025AWU,2026-06-24T03:37:19.932096,14.18070384,0.0028298,98.7743,235.7273,274.9033,141.8684,0,U,30858,999,99721,0.0002581719099999,4.87e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AWV,2026-06-23T21:25:54.729120,14.53129045,0.00313918,98.9157,241.6302,165.9573,194.2501,0,U,30859,999,99836,0.0018397592,7.618e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWW,2026-06-23T16:02:22.111872,14.26758066,0.003666,98.894,256.13,353.4391,6.6304,0,U,30860,999,99266,0.0008950571799999,2.137e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWY,2026-06-24T02:18:53.253216,14.46971501,0.00453197,98.9564,281.3502,303.9163,180.9307,0,U,30862,999,99512,0.0017358175,6.345e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AWZ,2026-06-22T04:03:23.080896,12.41163081,0.08723045,99.1412,324.2459,206.4168,336.3651,0,U,30863,999,62114,0.0036664779,1.889e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AXD,2026-06-23T15:12:01.668096,14.2977825,0.0050744,97.871,67.8835,134.9005,253.8399,0,U,30867,999,99292,0.0011549918,2.9720000000000003e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AXE,2026-06-21T09:04:43.184640,14.11217104,0.01364571,98.2387,40.1168,25.275,152.0261,0,U,30868,999,99399,9.4527108e-05,1.48e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AXJ,2026-06-24T04:11:10.419360,14.40503215,0.00425415,99.1703,246.3575,178.3488,238.1213,0,U,30872,999,505,0.00069666966,2.191e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AXK,2026-06-24T06:16:32.005920,14.19302144,0.01098664,98.6155,175.2802,90.0282,271.3484,0,U,30873,999,99937,0.00015043893,2.94e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AXL,2026-06-22T08:46:12.256032,14.19998885,0.00410578,98.4688,200.9699,201.7753,174.4005,0,U,30874,999,99740,0.0002745842599999,5.469999999999999e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AXN,2026-06-24T05:44:00.739680,13.99325949,0.00697536,98.827,158.2095,99.7843,275.5029,0,U,30876,999,98416,0.00044106893,6.13e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AXQ,2026-06-23T22:46:22.113120,14.12270736,0.00422076,98.7231,176.2239,103.7249,286.6657,0,U,30878,999,99094,0.00038905969,6.789999999999999e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AXR,2026-06-23T15:53:04.025760,14.7748316,0.01757404,99.3399,65.3153,45.9468,315.6059,0,U,30879,999,64779,0.0027733798,0.00025582,0.0,Debris
FENGYUN 1C DEB,1999-025AXS,2026-06-24T04:12:10.899360,14.26732905,0.00198334,98.7813,252.5954,259.1702,100.7246,0,U,30880,999,99471,0.0008225518399999,1.9500000000000003e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AXU,2026-06-23T21:57:00.836064,14.91008641,0.01434276,97.9156,235.5794,124.7783,236.7032,0,U,30882,999,2524,0.0010158654,0.00012185,0.0,Debris
FENGYUN 1C DEB,1999-025AXV,2026-06-23T20:13:13.838592,14.1468894,0.01124571,98.3369,204.5152,17.811700000000002,163.3497,0,U,30883,999,99647,0.0001090460899999,1.83e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AXW,2026-06-24T00:04:49.704384,14.77879901,0.0063456,98.8899,193.0536,89.1164,271.7313,0,U,30884,999,1485,0.0012787074,9.460000000000002e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AXX,2026-06-23T13:44:09.935808,14.5257986,0.00524911,99.0189,34.08,1.2425,27.8017,0,U,30885,999,99774,0.0011538888,4.754e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AXY,2026-06-24T00:43:36.885792,14.24027369,0.00323277,99.2019,81.8717,202.9248,157.0488,0,U,30886,999,99146,0.00084900473,1.913e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AXZ,2026-06-23T02:28:42.105504,14.46087655,0.02618363,98.3418,232.2216,63.5973,299.1839,0,U,30887,999,900,0.00042770585,2.286e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AYA,2026-06-23T12:45:36.610272,14.99608348,0.00711322,99.4824,199.2063,255.6038,103.7277,0,U,30888,999,2801,0.00054418415,6.977e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AYD,2026-06-23T01:39:49.101120,14.06269325,0.0055147999999999,98.7572,220.6537,9.356,20.3091,0,U,30891,999,98685,0.00039894378,6.24e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AYE,2026-06-23T15:25:18.508512,14.19258725,0.00388149,99.6839,140.3471,13.218,347.0001,0,U,30892,999,67039,0.00026529135,5.09e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AYF,2026-06-23T18:52:46.414848,13.94627228,0.03046041,98.2422,186.7724,271.7405,272.3271,0,U,30893,999,97575,0.00036563012,6.78e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AYH,2026-06-22T10:44:03.256224,14.31955773,0.02147916,98.6964,247.665,280.5959,140.6603,0,U,30895,999,530,0.0001279721,3.88e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AYM,2026-06-23T12:17:17.331360,14.34885832,0.00331069,99.1705,88.7495,85.057,92.0464,0,U,30899,999,99418,0.0010483494,2.949e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AYQ,2026-06-20T05:47:40.924032,14.29936214,0.00937487,100.2592,181.6338,112.9204,248.19,0,U,30902,999,74201,0.00093999121,2.4840000000000003e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AYR,2026-06-23T22:06:45.218880,13.97690525,0.0094819999999999,99.3515,69.2179,288.0111,71.0736,0,U,30903,999,71403,0.00026703313,3.44e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AYT,2026-06-23T23:32:02.026464,14.19066338,0.00532823,98.8798,255.5962,246.0605,113.4985,0,U,30905,999,98862,0.0012262776,2.554000000000001e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AYV,2026-06-22T08:27:44.172576,14.15715817,0.00550532,99.9331,220.258,332.449,27.3765,0,U,30907,999,4260,0.0004489159,8.4e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AZA,2026-06-21T14:42:33.249312,14.9477372,0.00517379,98.9797,45.7175,205.0233,154.8475,0,U,30912,999,2248,0.00071168486,7.874000000000001e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZB,2026-06-23T07:19:08.568192,14.05317616,0.00478446,98.7264,199.1997,3.3562,356.7919,0,U,30913,999,98622,0.0003332104499999,5.03e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AZC,2026-06-15T12:06:29.882592,13.09429819,0.05055339,99.9806,43.8269,290.5237,64.2328,0,U,30914,999,61493,0.00097948784,5.89e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AZD,2026-06-23T21:27:13.475808,14.26411758,0.00484618,98.9332,259.7971,328.8089,31.0217,0,U,30915,999,99265,0.0009528718599999,2.2740000000000003e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZE,2026-06-22T23:45:09.178848,14.09514062,0.00652696,98.9801,238.9062,81.4893,42.8349,0,U,30916,999,98551,0.0006693347099999,1.1490000000000002e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZG,2026-06-23T18:42:15.490944,13.97405334,0.01539932,98.4216,275.8863,304.4468,208.253,0,U,30918,999,97748,0.0006507245,9.7e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AZJ,2026-06-23T16:33:18.383904,14.19037647,0.0105319,98.9141,321.8157,265.3725,93.5415,0,U,30920,999,97828,0.0019411124,4.240000000000001e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZK,2026-06-23T18:45:22.189248,14.34510472,0.00191919,98.8389,271.3842,182.6156,329.491,0,U,30921,999,99590,0.0010530049,2.931e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZL,2026-06-23T06:27:12.171168,14.17946524,0.00129499,98.629,189.7814,210.5939,208.9589,0,U,30922,999,99292,0.00038257448,7.4e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AZP,2026-06-23T08:37:38.921664,14.46239986,0.00308756,98.8912,319.9238,25.4391,4.4745,0,U,30925,999,99854,0.0012527578,4.465e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZQ,2026-06-24T03:27:56.922912,14.91407533,0.01608515,98.8241,143.274,118.7359,243.0125,0,U,30926,999,3648,0.00027318335,3.418e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZR,2026-06-23T15:18:44.113248,14.10050037,0.00990301,99.1703,243.7648,185.7804,174.223,0,U,30927,999,98401,0.0011008062,1.9880000000000003e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZS,2026-06-23T15:53:03.027840,13.22585607,0.04496452,98.8715,240.619,281.3876,236.3959,0,U,30928,999,92898,0.0015098824,1.039e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZU,2026-06-23T20:24:33.825600,14.37848696,0.01065142,98.1952,199.4382,245.131,293.1279,0,U,30930,999,1097,0.0002002437199999,6e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AZV,2026-06-20T10:37:33.534336,14.01913913,0.00915376,99.1512,234.7464,235.7404,142.6177,0,U,30931,999,98583,0.00049865286,7.419999999999999e-06,0.0,Debris
FENGYUN 1C DEB,1999-025AZW,2026-06-22T06:56:13.141536,14.2894833,0.00587865,98.9112,115.0576,92.9328,267.8583,0,U,30932,999,99128,0.0014262701,3.6280000000000005e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZX,2026-06-24T05:32:14.849088,14.41327879,0.00732659,99.0534,173.4547,110.4556,265.6381,0,U,30933,999,98655,0.0029766737,9.909000000000002e-05,0.0,Debris
FENGYUN 1C DEB,1999-025AZY,2026-06-23T06:35:42.842688,13.47361081,0.03391979,98.7534,32.6936,311.3072,45.9317,0,U,30934,999,94300,0.0011983546,1e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BAA,2026-06-23T20:34:13.740672,14.23786327,0.0048087999999999,98.5593,205.7139,89.0185,90.7097,0,U,30936,999,99880,0.00032989707,7.21e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAB,2026-06-24T03:37:06.314592,13.95636529,0.00741442,99.0584,229.513,242.944,178.7092,0,U,30937,999,98414,0.00016080583,1.8e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAC,2026-06-23T23:37:58.645920,14.20101878,0.00469926,98.5819,187.7856,142.3295,247.5129,0,U,30938,999,99862,0.00023443249,4.63e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAE,2026-06-22T11:26:45.477600,14.08587442,0.00406594,98.6269,170.5062,176.7619,336.6332,0,U,30940,999,98831,0.00020779516,3.18e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAF,2026-06-23T01:10:35.105088,14.32774223,0.00335391,98.5399,32.9384,104.3113,256.1799,0,U,30941,999,99378,0.001036282,2.799e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BAG,2026-06-24T05:40:37.845696,14.15046752,0.01353163,98.6852,173.3829,273.0288,101.0514,0,U,30942,999,99381,0.0001494218,2.72e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAH,2026-06-20T18:00:34.064928,14.04658295,0.00485039,98.7881,184.7408,252.2988,107.2882,0,U,30943,999,98409,0.0003272066799999,4.86e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAJ,2026-06-23T11:10:30.821664,14.52721071,0.01467356,98.8244,245.3771,236.933,137.8396,0,U,30944,999,1850,8.213205800000002e-05,3.28e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAK,2026-06-23T21:48:12.155328,14.31248257,0.00294732,99.3803,203.7735,199.1805,283.2483,0,U,30945,999,99199,0.0009903541299999,2.581e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BAL,2026-06-23T20:43:06.558240,14.49061354,0.00869519,99.0585,308.7588,336.9821,176.0105,0,U,30946,999,1131,0.00028940334,1.097e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BAM,2026-06-23T13:15:43.068384,14.38367485,0.00973262,98.7913,73.9339,37.4789,323.3131,0,U,30947,999,1260,0.0001859399499999,5.5e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAP,2026-06-23T22:50:54.349152,14.14220285,0.0117991,98.7069,169.373,117.6088,272.312,0,U,30949,999,99247,0.00015265464,2.69e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAU,2026-06-23T00:45:17.351712,14.156702,0.01255878,98.7148,274.766,358.3037,180.7632,0,U,30954,999,99107,0.0004049047899999,8.13e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BAW,2026-06-24T00:50:04.986816,14.14854249,0.00511905,98.7394,210.1666,149.1729,275.3524,0,U,30956,999,99040,0.00068647389,1.299e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BAZ,2026-06-23T04:39:01.715904,14.40458587,0.00508567,99.7022,152.674,15.4777,344.7948,0,U,30959,999,63154,0.0015092829,4.8200000000000006e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BBA,2026-06-23T14:39:32.944608,14.70187001,0.01846351,99.0199,315.2129,285.7252,72.3654,0,U,30960,999,1506,0.00036457471,2.7830000000000003e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BBE,2026-06-24T03:00:53.154144,14.01333164,0.01412559,98.6811,137.8112,56.4289,3.5576,0,U,30964,999,98103,0.0012615493,2.033e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BBH,2026-06-23T03:18:34.731072,14.58622147,0.00942152,98.7831,135.8643,12.2821,348.0642,0,U,30967,999,1809,0.00061766199,3.002e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BBM,2026-06-23T04:03:56.486592,14.73207309,0.01590457,99.1851,248.2288,316.7863,71.1054,0,U,30971,999,2548,0.0002030795599999,1.524e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BBU,2026-06-21T08:54:27.130176,14.38897095,0.00391095,98.2295,211.9722,9.3811,350.81,0,U,30978,999,1180,0.0006551745,1.9950000000000004e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BBV,2026-06-23T23:54:27.451584,14.82392425,0.01808119,97.8149,73.7942,332.4489,40.0071,0,U,30979,999,1982,0.0007482470599999,7.922e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BBY,2026-06-24T05:13:25.762656,14.5143895,0.01816505,98.2299,166.3612,77.2872,297.2701,0,U,30982,999,73860,0.0002321939499999,1.097e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCA,2026-06-23T21:45:23.920704,14.51658957,0.01266307,98.2419,212.6881,134.156,227.013,0,U,30984,999,97965,0.00060591261,2.649e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCE,2026-06-23T21:38:16.536192,15.59832871,0.00526735,98.5481,159.8935,28.5395,331.8724,0,U,30988,999,2516,0.001803867,0.0015722,0.0,Debris
FENGYUN 1C DEB,1999-025BCF,2026-06-22T04:01:29.032896,14.14880628,0.00864853,99.0422,254.1819,276.6114,82.522,0,U,30989,999,98694,0.0008112595699999,1.578e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCK,2026-06-23T17:23:45.673152,14.37491156,0.00192696,98.8454,277.3154,162.1839,358.597,0,U,30993,999,99690,0.0011662229,3.4540000000000005e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCL,2026-06-22T19:31:00.208704,14.11881803,0.00176439,98.6959,181.4898,356.042,4.0609,0,U,30994,999,99295,0.0001136869099999,1.65e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BCN,2026-06-23T14:47:12.255648,14.36303187,0.00513976,98.9388,91.6884,83.5853,35.5749,0,U,30996,999,329,0.00050065449,1.439e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCQ,2026-06-23T18:34:05.007648,14.51393469,0.00094094,98.8246,272.2522,331.9739,180.207,0,U,30998,999,99987,0.001325829,5.244e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCR,2026-06-24T06:33:39.640608,14.59654115,0.01120409,99.0951,12.4,110.0088,251.3214,0,U,30999,999,1639,0.00045658345,2.3130000000000004e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCS,2026-06-21T11:36:07.704864,14.1007475,0.01622732,97.5541,175.8771,227.7375,287.5951,0,U,31000,999,72644,0.0003150904,5.95e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BCT,2026-06-23T16:23:04.738272,14.43449424,0.01446757,99.2513,69.3405,305.3288,53.4445,0,U,31001,999,968,0.0002142122899999,7.62e-06,0.0,Debris
FENGYUN 1C DEB,1999-025BCU,2026-06-24T00:15:31.372128,13.99386342,0.00999946,98.8779,186.2135,171.6263,246.7373,0,U,31002,999,98308,1.2838929000000004e-05,-2.3000000000000002e-07,0.0,Debris
FENGYUN 1C DEB,1999-025BCV,2026-06-23T16:41:28.320288,14.25944142,0.00385087,98.8327,257.9099,18.2166,342.0383,0,U,31003,999,99258,0.0007460197299999,1.747e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCX,2026-06-23T20:13:36.737184,13.83997254,0.01819889,98.6264,297.6864,159.7373,352.2472,0,U,31005,999,96951,0.0010594167,1.3e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BCZ,2026-06-23T22:34:18.990912,14.62545009,0.00628309,98.095,167.4627,150.1677,210.3131,0,U,31007,999,907,0.0012038924,6.240000000000001e-05,0.0,Debris
FENGYUN 1C DEB,1999-025BDB,2026-06-24T05:51:50.586336,14.00556121,0.00560135,98.9129,171.0558,62.4872,65.3986,0,U,31009,999,98569,0.0001993733799999,2.57e-06,0.0,Debris
